Area,O_BetweenStreet1,O_BetweenStreet2,DewPointC,DurationSeconds,FeelsLikeC,Hourly_Counts,Sensor_Id,Sensor_Name,Side Of Street,StreetId,StreetName,Time,WindChillC,WindGustKmph,cloudcover,humidity,moon_illumination,pressure,tempC,winddirDegree,windspeedKmph,Vehicle Present
2,0.0,0.0,11,5076,19,0.0,0,0.0,4,926,3,0,19,18,3,62,12,1022,19,11,9,1
2,0.0,0.0,15,249,27,0.0,0,0.0,4,926,3,0,26,6,17,51,41,1016,26,193,5,1
0,0.0,0.0,12,2505,24,0.0,0,0.0,3,926,3,0,23,16,4,52,55,1016,23,158,14,0
3,0.0,0.0,11,1356,22,0.0,0,0.0,4,911,2,0,22,18,0,52,12,1021,21,116,9,1
2,0.0,0.0,16,251,25,0.0,0,0.0,4,926,3,0,23,22,48,66,48,1014,23,184,18,0
6,18.0,17.0,10,12937,25,3128.0,1,1.0,1,123,0,14,24,27,55,40,84,1015,24,333,17,1
3,22.0,40.0,5,3250,6,234.0,30,8.0,3,894,4,7,6,46,16,74,7,1017,10,357,29,0
0,0.0,0.0,13,2715,18,0.0,0,0.0,3,926,3,0,18,8,0,72,26,1019,17,224,4,1
2,0.0,0.0,16,4898,18,0.0,0,0.0,4,926,3,0,18,27,0,89,34,1020,18,117,13,1
15,36.0,12.0,7,2445,6,1.0,40,9.0,1,894,4,2,6,22,20,90,71,1026,8,324,12,0
18,22.0,40.0,-2,100,5,340.0,17,4.0,4,528,1,20,5,37,0,51,55,1020,8,19,20,0
2,0.0,0.0,11,2563,27,0.0,0,0.0,3,926,3,0,28,21,1,34,12,1019,28,151,11,0
6,18.0,41.0,15,55,25,1415.0,21,0.0,3,123,0,12,24,10,8,56,100,1007,24,176,9,0
6,18.0,17.0,6,1834,6,71.0,21,0.0,1,123,0,6,6,11,15,95,58,1019,6,62,5,1
0,0.0,0.0,16,71,21,0.0,0,0.0,3,926,3,0,21,25,54,73,48,1015,21,181,18,1
10,36.0,12.0,5,67,15,252.0,17,4.0,3,528,1,13,15,49,14,50,77,1006,15,359,36,0
3,0.0,0.0,17,117,19,0.0,0,0.0,4,911,2,0,19,12,80,88,48,1015,19,168,8,1
2,0.0,0.0,10,433,29,0.0,0,0.0,4,926,3,0,30,11,0,30,19,1019,29,179,8,0
24,13.0,35.0,14,236,15,271.0,53,5.0,3,528,1,0,15,12,47,96,3,1023,14,295,6,1
3,0.0,0.0,15,152,18,0.0,0,0.0,3,669,0,0,18,21,84,83,48,1016,18,171,14,0
6,38.0,1.0,9,7096,14,260.0,17,4.0,4,528,1,21,14,26,18,69,86,1016,15,226,17,1
2,0.0,0.0,16,158,22,0.0,0,0.0,3,926,3,0,22,25,55,70,48,1014,22,181,19,1
17,41.0,32.0,7,7200,12,2027.0,1,1.0,4,123,0,18,12,6,8,74,61,1021,11,21,4,0
2,0.0,0.0,13,161,16,0.0,0,0.0,4,926,3,0,16,25,0,80,55,1019,16,130,15,1
10,36.0,12.0,4,6,5,143.0,17,4.0,3,528,1,22,5,32,36,78,22,1018,8,250,20,0
20,25.0,2.0,11,215,27,994.0,24,12.0,2,1285,7,10,27,4,0,39,28,1014,24,104,3,0
0,0.0,0.0,17,1037,18,0.0,0,0.0,4,926,3,0,18,12,80,92,48,1015,18,162,8,0
1,0.0,0.0,15,4006,27,0.0,0,0.0,3,907,1,0,26,6,17,51,41,1016,26,193,5,0
2,0.0,0.0,15,326,22,0.0,0,0.0,4,926,3,0,22,4,0,64,26,1019,20,219,3,1
15,36.0,12.0,3,156,3,326.0,30,8.0,3,894,4,1,3,31,64,79,11,1021,7,222,18,1
2,0.0,0.0,17,800,25,0.0,0,0.0,4,926,3,0,24,17,31,65,34,1020,24,169,13,0
20,25.0,2.0,5,394,10,205.0,23,13.0,2,1285,7,9,10,18,51,66,25,1024,12,301,15,1
26,40.0,16.0,6,133,8,567.0,52,6.0,5,627,2,9,8,20,17,74,100,1021,10,269,15,0
6,18.0,17.0,8,670,13,3475.0,1,1.0,1,123,0,16,13,30,51,68,100,1012,14,199,24,1
23,0.0,22.0,11,22,27,541.0,36,11.0,1,1171,6,16,27,13,3,38,5,1020,26,118,7,0
2,0.0,0.0,13,1241,26,0.0,0,0.0,4,926,3,0,26,13,2,46,26,1018,25,187,11,0
9,34.0,10.0,6,7601,13,416.0,40,9.0,1,894,4,13,13,28,39,59,60,1012,14,315,20,0
8,22.0,40.0,9,6,12,2676.0,1,1.0,3,123,0,19,12,17,2,77,61,1026,13,178,10,0
0,0.0,0.0,15,278,27,0.0,0,0.0,3,926,3,0,27,15,8,50,41,1014,26,190,12,0
23,28.0,28.0,10,8389,19,150.0,36,11.0,5,1171,6,16,19,29,0,55,46,1016,19,179,24,1
20,3.0,25.0,8,155,8,906.0,24,12.0,2,1285,7,20,8,34,94,82,31,1017,11,279,21,0
0,0.0,0.0,16,1019,25,0.0,0,0.0,3,926,3,0,23,23,1,63,34,1019,23,145,14,1
9,34.0,10.0,11,12279,18,38.0,30,8.0,1,894,4,3,18,8,6,64,85,1015,16,331,4,0
0,0.0,0.0,11,327,22,0.0,0,0.0,4,926,3,0,22,18,0,52,12,1021,21,116,9,0
2,0.0,0.0,16,255,21,0.0,0,0.0,4,926,3,0,21,16,75,75,34,1021,21,180,12,1
0,0.0,0.0,14,41,26,0.0,0,0.0,3,926,3,0,25,5,0,52,26,1019,22,180,5,0
15,36.0,12.0,7,1110,7,301.0,30,8.0,1,894,4,22,7,31,53,84,36,1009,10,345,20,0
3,0.0,0.0,16,4265,26,0.0,0,0.0,3,669,0,0,24,23,2,59,34,1019,24,157,15,0
0,0.0,0.0,10,137,29,0.0,0,0.0,4,926,3,0,30,11,0,30,19,1019,29,179,8,0
17,41.0,32.0,8,25,14,1009.0,21,0.0,3,123,0,16,14,14,35,66,27,1020,14,345,9,0
1,0.0,0.0,14,74,26,0.0,0,0.0,4,907,1,0,25,9,1,49,26,1019,24,184,8,0
1,0.0,0.0,12,79,29,0.0,0,0.0,4,907,1,0,30,14,2,32,12,1019,30,147,8,1
6,38.0,1.0,10,355,25,1708.0,53,5.0,4,528,1,15,24,28,63,42,84,1014,24,326,17,0
6,18.0,30.0,4,220,8,2122.0,53,5.0,3,528,1,13,8,35,45,63,0,1014,11,209,27,1
0,0.0,0.0,15,7429,17,0.0,0,0.0,3,926,3,0,17,4,29,90,41,1018,16,121,3,0
3,0.0,0.0,15,1234,27,0.0,0,0.0,4,669,0,0,26,6,17,51,41,1016,26,193,5,0
2,0.0,0.0,17,7,25,0.0,0,0.0,4,926,3,0,24,17,31,65,34,1020,24,169,13,0
3,0.0,0.0,16,634,24,0.0,0,0.0,3,669,0,0,23,19,3,69,26,1018,23,191,14,0
24,13.0,35.0,6,217,14,1960.0,17,4.0,3,528,1,8,14,7,98,57,43,1024,14,94,5,0
17,41.0,32.0,12,3685,27,2883.0,1,1.0,4,123,0,17,28,16,13,38,54,1007,27,230,8,0
2,0.0,0.0,11,1268,27,0.0,0,0.0,4,926,3,0,28,21,1,34,12,1019,28,151,11,1
0,15.0,13.0,10,1350,15,151.0,36,11.0,1,1171,6,20,15,19,19,69,20,1017,15,174,12,0
17,41.0,32.0,13,353,27,1818.0,1,1.0,4,123,0,10,26,4,0,44,57,1025,24,80,3,0
23,28.0,28.0,15,24,18,255.0,36,11.0,2,1171,6,22,18,9,63,81,92,1008,18,178,5,0
0,14.0,14.0,9,172,15,128.0,36,11.0,5,1171,6,21,15,36,74,65,14,1018,15,13,22,0
1,0.0,0.0,13,102,18,0.0,0,0.0,3,907,1,0,18,9,0,70,19,1019,17,205,4,1
3,29.0,24.0,4,765,7,962.0,24,12.0,5,1285,7,9,7,16,59,69,11,1026,9,195,13,1
6,9.0,26.0,11,27000,12,17.0,11,16.0,5,1398,10,0,12,18,60,90,77,1008,13,139,11,0
28,13.0,35.0,14,97,15,783.0,21,0.0,3,123,0,22,15,16,31,91,1,1013,15,65,9,0
0,0.0,0.0,12,257,25,0.0,0,0.0,3,926,3,0,24,17,2,46,55,1016,24,162,15,1
6,20.0,29.0,9,158,20,1601.0,17,4.0,3,528,1,13,20,9,67,50,87,1020,20,258,7,1
0,0.0,0.0,15,1213,17,0.0,0,0.0,4,926,3,0,17,18,47,89,55,1016,17,166,12,1
14,34.0,10.0,15,3849,17,552.0,21,0.0,3,123,0,0,17,18,47,89,55,1016,17,166,12,0
10,36.0,12.0,12,6027,25,162.0,18,3.0,3,528,1,12,24,13,33,46,5,1014,24,195,11,1
2,0.0,0.0,12,85,26,0.0,0,0.0,3,926,3,0,25,15,4,44,12,1022,25,5,11,1
2,0.0,0.0,16,4471,20,0.0,0,0.0,4,926,3,0,20,12,79,78,48,1015,20,181,9,0
2,0.0,0.0,15,2148,20,0.0,0,0.0,4,926,3,0,20,3,35,77,41,1018,19,145,2,1
6,38.0,1.0,12,73,24,1071.0,18,3.0,4,528,1,16,23,19,0,50,34,1014,23,170,14,1
3,0.0,0.0,12,505,25,0.0,0,0.0,3,669,0,0,24,25,0,49,55,1016,24,155,18,0
0,0.0,0.0,16,5886,21,0.0,0,0.0,3,926,3,0,21,24,0,74,34,1019,21,128,13,1
1,0.0,0.0,13,576,18,0.0,0,0.0,3,907,1,0,18,9,0,70,19,1019,17,205,4,0
6,27.0,15.0,13,538,21,67.0,11,16.0,2,1398,10,7,21,23,11,58,19,1005,21,239,15,0
3,0.0,0.0,10,720,29,0.0,0,0.0,3,669,0,0,30,20,1,30,12,1019,30,157,12,0
0,34.0,10.0,5,187,11,1333.0,53,5.0,3,528,1,11,11,19,75,62,25,1023,12,296,15,0
1,0.0,0.0,15,12934,26,0.0,0,0.0,4,907,1,0,25,18,3,55,26,1018,25,190,15,1
1,0.0,0.0,15,804,26,0.0,0,0.0,4,907,1,0,25,18,3,55,26,1018,25,190,15,1
9,29.0,24.0,12,1288,18,145.0,36,11.0,2,1171,6,18,18,18,29,71,0,1018,18,171,13,1
1,0.0,0.0,10,10652,29,0.0,0,0.0,4,907,1,0,30,11,0,30,19,1019,29,179,8,1
2,0.0,0.0,12,671,29,0.0,0,0.0,4,926,3,0,29,8,0,35,19,1020,28,120,6,1
6,38.0,1.0,6,198,6,10.0,18,3.0,4,528,1,1,6,31,84,83,69,1007,9,352,19,1
2,0.0,0.0,16,6244,18,0.0,0,0.0,4,926,3,0,18,19,85,90,34,1021,18,194,13,0
15,36.0,12.0,8,1017,16,632.0,40,9.0,3,894,4,15,16,14,100,59,50,1019,16,83,9,1
6,18.0,30.0,14,519,20,814.0,17,4.0,4,528,1,7,20,4,0,71,31,1023,17,124,4,0
15,36.0,12.0,12,87,24,502.0,30,8.0,3,894,4,11,23,12,4,51,3,1017,23,228,11,0
20,3.0,25.0,6,3585,8,190.0,23,13.0,2,1285,7,20,8,5,8,92,61,1031,7,71,2,0
0,0.0,0.0,13,1264,19,0.0,0,0.0,3,926,3,0,19,17,30,70,55,1017,19,149,13,1
0,0.0,0.0,16,275,22,0.0,0,0.0,3,926,3,0,22,25,55,70,48,1014,22,181,19,0
16,12.0,23.0,13,578,26,73.0,10,15.0,3,1381,9,14,26,16,4,47,1,1014,26,185,14,1
1,0.0,0.0,16,325,22,0.0,0,0.0,4,907,1,0,22,25,55,70,48,1014,22,181,19,0
3,0.0,0.0,17,780,19,0.0,0,0.0,4,911,2,0,19,20,92,92,34,1021,18,184,14,0
2,0.0,0.0,16,365,19,0.0,0,0.0,4,926,3,0,19,25,0,81,34,1019,19,122,13,1
6,31.0,34.0,1,2500,1,73.0,21,0.0,4,123,0,6,1,42,56,70,100,1007,6,282,26,0
0,0.0,0.0,11,692,22,0.0,0,0.0,4,926,3,0,22,18,0,52,12,1021,21,116,9,1
8,22.0,40.0,3,142,10,1524.0,2,2.0,3,123,0,11,10,11,10,60,84,1016,11,327,9,1
12,23.0,27.0,9,447,15,2165.0,24,12.0,5,1285,7,16,15,32,37,66,8,1011,15,3,21,0
0,0.0,0.0,11,1970,24,0.0,0,0.0,3,926,3,0,23,21,0,47,12,1020,23,127,10,0
0,0.0,0.0,12,486,25,0.0,0,0.0,4,926,3,0,25,26,0,45,55,1016,25,159,20,1
6,31.0,34.0,11,2238,16,291.0,21,0.0,4,123,0,8,16,14,4,71,33,1028,16,18,9,0
6,5.0,11.0,12,2071,18,2437.0,1,1.0,3,123,0,15,18,18,40,70,25,1014,18,163,12,0
3,29.0,24.0,10,626,9,181.0,24,12.0,5,1285,7,2,9,46,100,84,100,1007,12,222,33,1
2,0.0,0.0,17,339,24,0.0,0,0.0,4,926,3,0,22,16,53,70,34,1021,22,175,13,0
2,0.0,0.0,11,3195,22,0.0,0,0.0,4,926,3,0,22,18,0,52,12,1021,21,116,9,1
13,6.0,13.0,3,3553,8,731.0,23,13.0,2,1285,7,16,8,10,30,65,40,1023,9,198,7,0
1,0.0,0.0,16,104,25,0.0,0,0.0,4,907,1,0,23,23,1,63,34,1019,23,145,14,1
3,0.0,0.0,11,6478,25,0.0,0,0.0,3,669,0,0,23,18,0,46,19,1019,23,164,9,1
0,0.0,0.0,17,778,19,0.0,0,0.0,3,926,3,0,19,12,80,88,48,1015,19,168,8,1
6,2.0,18.0,9,27000,13,208.0,2,2.0,4,123,0,0,13,16,8,74,17,1018,14,236,10,0
3,22.0,40.0,14,1004,22,955.0,40,9.0,3,894,4,12,22,15,28,62,21,1019,22,164,12,0
1,0.0,0.0,17,1796,19,0.0,0,0.0,4,907,1,0,19,9,9,87,41,1015,18,202,6,0
3,0.0,0.0,14,93,26,0.0,0,0.0,3,669,0,0,26,5,0,48,19,1021,23,7,4,1
3,0.0,0.0,15,3876,17,0.0,0,0.0,4,911,2,0,17,18,47,89,55,1016,17,166,12,1
6,31.0,8.0,9,1875,11,1154.0,1,1.0,1,123,0,21,11,16,89,83,87,1025,12,228,10,0
2,0.0,0.0,17,768,19,0.0,0,0.0,4,926,3,0,19,12,80,88,48,1015,19,168,8,1
9,34.0,10.0,6,1983,12,906.0,30,8.0,1,894,4,16,12,19,19,62,43,1014,13,261,12,1
3,0.0,0.0,11,1814,27,0.0,0,0.0,3,669,0,0,28,21,1,34,12,1019,28,151,11,1
6,11.0,29.0,12,5004,14,1320.0,21,0.0,3,123,0,18,14,6,60,90,46,1007,14,75,3,0
0,0.0,0.0,16,736,20,0.0,0,0.0,4,926,3,0,20,25,53,76,48,1015,20,181,17,0
3,0.0,0.0,16,3886,18,0.0,0,0.0,4,911,2,0,18,17,82,89,34,1021,18,194,12,0
17,41.0,32.0,13,177,29,2205.0,2,2.0,4,123,0,16,29,6,2,37,71,1011,27,144,4,1
0,0.0,0.0,9,55,27,0.0,0,0.0,3,926,3,0,29,23,0,29,19,1018,29,178,15,0
8,22.0,40.0,6,816,6,157.0,21,0.0,3,123,0,7,6,17,84,88,34,1022,8,315,10,0
1,0.0,0.0,14,6085,29,0.0,0,0.0,4,907,1,0,29,6,0,41,19,1020,27,60,5,0
28,13.0,35.0,4,301,9,1317.0,2,2.0,4,123,0,18,9,16,52,67,0,1022,10,230,9,0
17,41.0,32.0,10,569,27,1164.0,1,1.0,3,123,0,9,27,38,9,34,27,1009,27,2,23,1
20,38.0,21.0,4,270,7,1821.0,2,2.0,4,123,0,17,7,22,48,72,0,1015,9,6,13,1
13,6.0,13.0,3,71,6,2100.0,24,12.0,2,1285,7,12,6,18,81,70,0,1016,9,28,13,0
1,0.0,0.0,10,2198,29,0.0,0,0.0,4,907,1,0,30,20,1,30,12,1019,30,157,12,1
6,38.0,1.0,10,719,15,89.0,18,3.0,4,528,1,19,15,16,11,70,77,1003,15,192,11,1
10,36.0,12.0,7,80,9,479.0,17,4.0,3,528,1,18,9,23,74,76,25,1021,11,322,13,0
2,0.0,0.0,16,4515,20,0.0,0,0.0,4,926,3,0,20,25,53,76,48,1015,20,181,17,1
0,0.0,0.0,11,11198,22,0.0,0,0.0,4,926,3,0,22,18,0,52,12,1021,21,116,9,1
0,0.0,0.0,14,5327,29,0.0,0,0.0,3,926,3,0,29,6,0,41,19,1020,27,60,5,0
0,0.0,0.0,16,588,25,0.0,0,0.0,4,926,3,0,22,23,0,67,34,1019,22,133,14,0
3,0.0,0.0,15,3075,17,0.0,0,0.0,3,669,0,0,17,4,29,90,41,1018,16,121,3,0
0,0.0,0.0,16,194,18,0.0,0,0.0,4,926,3,0,18,15,85,86,34,1022,18,191,11,0
6,37.0,2.0,3,101,9,380.0,17,4.0,4,528,1,16,9,29,39,56,100,1017,12,206,23,1
21,41.0,32.0,7,217,15,64.0,40,9.0,4,894,4,0,15,16,13,58,69,1022,15,9,8,1
2,0.0,0.0,16,27000,17,0.0,0,0.0,4,926,3,0,17,8,24,94,48,1014,17,192,5,1
9,34.0,10.0,12,2649,22,850.0,40,9.0,1,894,4,13,22,14,0,52,92,1010,22,205,12,0
0,34.0,10.0,11,446,12,942.0,18,3.0,4,528,1,18,12,13,87,91,71,1028,12,236,7,0
1,0.0,0.0,11,697,20,0.0,0,0.0,4,907,1,0,20,7,0,57,19,1021,18,30,4,0
2,0.0,0.0,16,3595,22,0.0,0,0.0,3,926,3,0,22,25,55,70,48,1014,22,181,19,0
2,0.0,0.0,14,675,26,0.0,0,0.0,4,926,3,0,25,17,3,49,26,1018,25,190,15,0
2,0.0,0.0,13,272,18,0.0,0,0.0,4,926,3,0,18,9,0,70,19,1019,17,205,4,0
1,0.0,0.0,16,1393,26,0.0,0,0.0,4,907,1,0,25,21,12,58,34,1019,25,169,15,0
2,0.0,0.0,16,532,25,0.0,0,0.0,4,926,3,0,22,17,5,67,41,1014,22,219,9,1
0,0.0,0.0,16,6268,21,0.0,0,0.0,3,926,3,0,21,16,75,75,34,1021,21,180,12,1
3,0.0,0.0,16,5912,25,0.0,0,0.0,4,911,2,0,22,23,0,67,34,1019,22,133,14,1
6,38.0,1.0,9,1969,12,146.0,17,4.0,4,528,1,9,12,30,100,72,100,1010,14,214,25,0
6,31.0,34.0,17,402,30,616.0,18,3.0,3,528,1,15,29,26,84,48,2,997,29,275,16,1
1,0.0,0.0,16,3467,26,0.0,0,0.0,4,907,1,0,25,23,2,55,34,1019,25,169,16,1
2,0.0,0.0,15,2769,22,0.0,0,0.0,3,926,3,0,22,4,0,64,26,1019,20,219,3,0
6,18.0,17.0,2,1679,6,1528.0,21,0.0,1,123,0,18,6,27,14,65,16,1026,9,212,15,1
6,31.0,8.0,9,4382,11,51.0,2,2.0,1,123,0,7,11,33,90,73,100,1009,13,215,25,1
0,0.0,0.0,16,25365,17,0.0,0,0.0,4,926,3,0,17,8,24,94,48,1014,17,192,5,1
21,41.0,32.0,14,1616,21,235.0,30,8.0,4,894,4,9,21,6,12,63,78,1012,21,195,5,0
0,0.0,0.0,12,674,25,0.0,0,0.0,3,926,3,0,22,25,0,53,55,1017,22,151,16,1
14,26.0,6.0,15,6978,16,189.0,36,11.0,1,1171,6,19,16,12,57,92,11,1023,16,313,6,1
6,8.0,39.0,9,4280,13,2301.0,1,1.0,3,123,0,18,13,33,30,68,8,1011,15,1,21,1
1,0.0,0.0,16,967,26,0.0,0,0.0,4,907,1,0,25,23,2,55,34,1019,25,169,16,0
1,0.0,0.0,17,729,24,0.0,0,0.0,3,907,1,0,23,15,49,69,48,1014,23,187,12,0
2,0.0,0.0,16,965,25,0.0,0,0.0,4,926,3,0,23,22,48,66,48,1014,23,184,18,1
2,0.0,0.0,18,725,19,0.0,0,0.0,4,926,3,0,19,23,100,94,26,1021,19,188,15,0
0,0.0,0.0,13,44,17,0.0,0,0.0,3,926,3,0,17,25,0,77,55,1018,17,132,15,0
3,0.0,0.0,15,2471,22,0.0,0,0.0,3,669,0,0,22,4,0,64,26,1019,20,219,3,1
1,0.0,0.0,16,861,26,0.0,0,0.0,4,907,1,0,25,23,2,55,34,1019,25,169,16,0
2,0.0,0.0,16,4968,19,0.0,0,0.0,4,926,3,0,19,15,91,83,34,1022,19,188,11,1
2,0.0,0.0,14,1366,26,0.0,0,0.0,4,926,3,0,25,9,1,49,26,1019,24,184,8,0
2,39.0,33.0,8,2387,12,455.0,53,5.0,4,528,1,9,12,13,100,71,93,1016,13,182,11,0
10,36.0,12.0,4,1701,5,8.0,18,3.0,3,528,1,3,5,12,65,87,7,1023,6,306,6,1
2,0.0,0.0,17,1682,20,0.0,0,0.0,3,926,3,0,20,19,5,83,26,1019,20,193,12,0
14,34.0,10.0,14,1589,25,304.0,21,0.0,3,123,0,0,22,23,5,62,82,1012,22,42,11,0
2,0.0,0.0,15,1952,17,0.0,0,0.0,4,926,3,0,17,14,7,90,41,1019,16,118,7,1
8,22.0,40.0,7,4228,8,3228.0,1,1.0,4,123,0,13,8,32,88,78,22,1015,11,212,22,1
3,0.0,0.0,16,11,26,0.0,0,0.0,4,911,2,0,25,21,12,58,34,1019,25,169,15,0
3,0.0,0.0,13,5928,19,0.0,0,0.0,3,669,0,0,19,10,0,69,19,1019,17,186,5,1
0,0.0,0.0,13,2407,28,0.0,0,0.0,3,926,3,0,27,11,4,41,12,1021,27,46,8,0
13,6.0,13.0,17,685,21,2299.0,24,12.0,2,1285,7,13,21,30,93,82,100,999,21,315,15,0
0,0.0,0.0,13,1154,26,0.0,0,0.0,4,926,3,0,26,13,2,46,26,1018,25,187,11,1
3,0.0,0.0,11,1137,25,0.0,0,0.0,4,911,2,0,25,23,0,43,12,1020,25,138,11,1
0,0.0,0.0,15,5245,25,0.0,0,0.0,3,926,3,0,23,18,5,61,41,1014,23,208,11,1
3,0.0,0.0,16,3494,25,0.0,0,0.0,3,669,0,0,23,22,48,66,48,1014,23,184,18,1
20,38.0,21.0,11,119,19,1735.0,2,2.0,4,123,0,11,19,23,45,61,85,1011,19,145,19,0
26,40.0,16.0,4,18145,13,984.0,36,11.0,2,1171,6,13,13,23,13,50,100,1021,14,194,20,0
3,0.0,0.0,12,5488,25,0.0,0,0.0,3,669,0,0,24,20,1,46,55,1016,24,161,16,1
3,0.0,0.0,17,6897,18,0.0,0,0.0,3,669,0,0,18,12,80,94,48,1014,17,169,8,1
16,19.0,3.0,5,1236,12,263.0,10,15.0,3,1381,9,11,12,22,62,59,77,1029,13,227,17,1
0,34.0,10.0,12,78,28,358.0,17,4.0,3,528,1,12,28,17,7,37,1,1013,28,194,15,1
17,41.0,32.0,13,746,16,364.0,2,2.0,4,123,0,21,16,15,27,82,100,1007,16,199,10,1
2,0.0,0.0,11,2064,21,0.0,0,0.0,3,926,3,0,21,16,0,53,19,1019,21,165,7,0
4,35.0,37.0,15,1288,20,225.0,52,6.0,2,627,2,22,20,17,3,72,67,1017,20,85,8,0
3,0.0,0.0,16,251,25,0.0,0,0.0,4,911,2,0,22,17,5,67,41,1014,22,219,9,1
0,0.0,0.0,16,78,20,0.0,0,0.0,3,926,3,0,20,25,53,76,48,1015,20,181,17,1
21,41.0,32.0,-1,1922,8,418.0,40,9.0,1,894,4,16,8,27,0,46,55,1021,10,16,16,1
28,13.0,35.0,4,1426,6,365.0,2,2.0,4,123,0,20,6,5,30,88,11,1026,5,322,2,0
2,0.0,0.0,15,186,22,0.0,0,0.0,4,926,3,0,22,4,0,64,26,1019,20,219,3,0
15,13.0,35.0,5,4693,6,719.0,40,9.0,1,894,4,9,6,33,100,73,94,1004,9,346,26,0
11,39.0,33.0,18,77,20,86.0,40,9.0,3,894,4,22,20,6,37,89,43,1015,20,159,3,0
3,22.0,40.0,11,532,15,193.0,40,9.0,3,894,4,16,15,16,53,76,71,1022,15,186,11,1
0,0.0,0.0,14,1867,26,0.0,0,0.0,3,926,3,0,26,5,0,48,19,1021,23,7,4,0
2,0.0,0.0,14,1027,29,0.0,0,0.0,4,926,3,0,29,6,0,41,19,1020,27,60,5,1
28,13.0,35.0,5,703,5,329.0,1,1.0,3,123,0,22,5,18,44,85,10,1026,7,244,10,1
3,0.0,0.0,13,313,28,0.0,0,0.0,3,669,0,0,27,11,4,41,12,1021,27,46,8,0
2,0.0,0.0,12,35969,21,0.0,0,0.0,4,926,3,0,21,17,3,56,12,1022,21,9,10,0
20,38.0,21.0,14,519,17,1043.0,21,0.0,4,123,0,19,17,22,1,80,21,1020,17,139,13,1
14,34.0,10.0,8,434,9,75.0,2,2.0,3,123,0,6,9,11,36,92,65,1021,9,136,6,0
6,31.0,34.0,4,82,5,320.0,21,0.0,4,123,0,8,5,19,58,81,98,1014,7,342,12,1
6,31.0,8.0,6,130,17,2027.0,2,2.0,3,123,0,11,17,15,33,49,84,1019,17,20,11,1
24,13.0,35.0,8,1047,13,1670.0,53,5.0,4,528,1,14,13,10,61,71,53,1034,13,199,7,1
0,0.0,0.0,12,117,23,0.0,0,0.0,4,926,3,0,23,7,0,49,19,1021,21,14,4,1
20,3.0,25.0,14,34200,14,46.0,23,13.0,2,1285,7,0,14,18,64,93,0,1010,15,34,11,0
2,0.0,0.0,12,5406,19,0.0,0,0.0,4,926,3,0,19,16,3,63,12,1021,19,16,8,1
2,0.0,0.0,17,2031,18,0.0,0,0.0,3,926,3,0,18,12,80,92,48,1015,18,162,8,1
16,19.0,3.0,9,5187,10,577.0,10,15.0,3,1381,9,8,10,4,54,90,87,1034,10,314,3,1
2,0.0,0.0,16,326,20,0.0,0,0.0,3,926,3,0,20,12,79,78,48,1015,20,181,9,1
3,0.0,0.0,15,65,20,0.0,0,0.0,3,669,0,0,20,3,0,75,26,1019,18,258,2,0
21,41.0,32.0,10,106,21,132.0,40,9.0,3,894,4,21,21,3,28,50,31,1006,20,254,1,0
2,0.0,0.0,11,265,26,0.0,0,0.0,3,926,3,0,26,22,0,39,12,1020,26,144,11,1
0,0.0,0.0,17,38996,19,0.0,0,0.0,3,926,3,0,19,12,80,88,48,1015,19,168,8,0
2,0.0,0.0,16,5081,26,0.0,0,0.0,4,926,3,0,24,23,2,59,34,1019,24,157,15,1
2,0.0,0.0,15,140,17,0.0,0,0.0,3,926,3,0,17,3,38,88,41,1018,17,126,2,1
0,0.0,0.0,16,1203,21,0.0,0,0.0,3,926,3,0,21,25,54,73,48,1015,21,181,18,1
14,26.0,6.0,6,951,12,167.0,36,11.0,1,1171,6,11,12,23,22,62,40,1020,13,252,18,1
3,0.0,0.0,13,3473,19,0.0,0,0.0,4,911,2,0,19,17,30,70,55,1017,19,149,13,1
1,0.0,0.0,13,2092,30,0.0,0,0.0,3,907,1,0,31,8,3,34,12,1020,30,138,5,1
3,22.0,40.0,11,2811,21,472.0,40,9.0,3,894,4,15,21,34,17,53,7,1006,21,351,19,0
16,19.0,3.0,7,3687,12,55.0,10,15.0,3,1381,9,11,12,17,54,65,3,1023,13,215,15,1
1,0.0,0.0,11,1148,24,0.0,0,0.0,3,907,1,0,23,21,0,47,12,1020,23,127,10,0
6,8.0,39.0,7,20,15,3305.0,1,1.0,3,123,0,12,15,22,31,60,3,1017,15,306,17,0
21,41.0,32.0,10,13418,16,1119.0,30,8.0,4,894,4,12,16,26,51,67,100,1014,16,187,21,0
3,0.0,0.0,12,6332,21,0.0,0,0.0,4,911,2,0,21,17,3,56,12,1022,21,9,10,0
21,41.0,32.0,6,2666,12,711.0,40,9.0,1,894,4,15,12,32,33,62,69,1013,13,306,21,1
1,0.0,0.0,12,6562,25,0.0,0,0.0,3,907,1,0,24,20,1,46,55,1016,24,161,16,1
6,38.0,1.0,16,236,28,859.0,17,4.0,4,528,1,14,28,15,11,47,67,1015,28,175,10,1
3,0.0,0.0,13,338,22,0.0,0,0.0,4,911,2,0,22,16,6,57,55,1017,22,155,14,0
0,34.0,10.0,12,118,19,585.0,18,3.0,4,528,1,14,19,27,45,66,85,1009,19,139,21,1
2,0.0,0.0,13,536,19,0.0,0,0.0,4,926,3,0,19,10,0,69,19,1019,17,186,5,0
6,27.0,15.0,6,69,7,113.0,11,16.0,5,1398,10,21,7,9,10,86,55,1030,7,105,4,1
